                   300.0000000                      0.0000000 
                   300.7007007                      0.0004336 
                   301.4014014                      0.0010605 
                   302.1021021                      0.0018807 
                   302.8028028                      0.0028942 
                   303.5035035                      0.0041010 
                   304.2042042                      0.0055011 
                   304.9049049                      0.0070944 
                   305.6056056                      0.0088811 
                   306.3063063                      0.0108611 
                   307.0070070                      0.0130343 
                   307.7077077                      0.0154009 
                   308.4084084                      0.0179607 
                   309.1091091                      0.0207138 
                   309.8098098                      0.0236603 
                   310.5105105                      0.0267104 
                   311.2112112                      0.0298307 
                   311.9119119                      0.0330213 
                   312.6126126                      0.0362822 
                   313.3133133                      0.0396134 
                   314.0140140                      0.0430148 
                   314.7147147                      0.2176272 
                   315.4154154                      1.0349327 
                   316.1161161                      1.8684524 
                   316.8168168                      3.6684615 
                   317.5175175                      5.3704614 
                   318.2182182                      5.4931378 
                   318.9189189                      5.6180691 
                   319.6196196                      5.7452551 
                   320.3203203                      5.8743408 
                   321.0210210                      6.2383243 
                   321.7217217                      8.3223185 
                   322.4224224                     10.4296351 
                   323.1231231                     11.6286549 
                   323.8238238                     11.9809815 
                   324.5245245                     12.3371230 
                   325.2252252                     12.6970794 
                   325.9259259                     13.3627825 
                   326.6266266                     14.2181453 
                   327.3273273                     15.0823852 
                   328.0280280                     15.9555021 
                   328.7287287                     17.7928921 
                   329.4294294                     19.9861740 
                   330.1301301                     22.0444518 
                   330.8308308                     23.2792484 
                   331.5315315                     24.5185523 
                   332.2322322                     25.4256950 
                   332.9329329                     26.0387170 
                   333.6336336                     26.6539525 
                   334.3343343                     27.2714014 
                   335.0350350                     27.4978320 
                   335.7357357                     27.4978320 
                   336.4364364                     27.4978320 
                   337.1371371                     27.4978320 
                   337.8378378                     29.9507270 
                   338.5385385                     33.2892088 
                   339.2392392                     36.2182928 
                   339.9399399                     36.5431136 
                   340.6406406                     36.8689988 
                   341.3413413                     37.1959421 
                   342.0420420                     37.5239434 
                   342.7427427                     37.8530028 
                   343.4434434                     38.1831203 
                   344.1441441                     38.5142958 
                   344.8448448                     39.1456025 
                   345.5455455                     40.3495344 
                   346.2462462                     41.5572882 
                   346.9469469                     42.7688641 
                   347.6476476                     44.1841679 
                   348.3483483                     45.8516756 
                   349.0490490                     47.5244107 
                   349.7497497                     49.2023731 
                   350.4504505                     50.8818619 
                   351.1511512                     52.2557639 
                   351.8518519                     52.7190895 
                   352.5525526                     53.1822690 
                   353.2532533                     53.6453022 
                   353.9539540                     54.1081893 
                   354.6546547                     54.6748159 
